4278,0x301,S,8,00000000000E0002
4301,0x6F2020,E,8,FEFF73022E603000
4307,0x300,S,8,000000000245420C
4315,0x110,S,8,033E00C803001D00
4322,0x120,S,8,027300021C1B2E64
4333,0x130,S,8,0000000002EE0000
4346,0x301,S,8,0000000000010002
4359,0x401,S,8,0000CC01BB240000
4427,0x300,S,8,000000000245420C
4466,0x301,S,8,0000000000050002
4476,0x300,S,8,000000000245420C
4486,0x110,S,8,033E00C803001D00
4500,0x120,S,8,027300021C1B2E64
4556,0x130,S,8,0000000002EE0000
4567,0x301,S,8,0000000000050002
4580,0x300,S,8,000000000245420C
4596,0x301,S,8,00000000000A0002
4610,0x6F2020,E,8,FEFF73022E603000
4670,0x300,S,8,000000000245420C
4708,0x301,S,8,0000000000010002
4716,0x300,S,8,000000000245420C
4726,0x301,S,8,0000000000060002
4735,0x401,S,8,0000CC01BB240000
4746,0x110,S,8,033E00C803001D00
4755,0x301,S,8,0000000000060002
4766,0x401,S,8,0000CC01BB240000
4778,0x300,S,8,000000000245420C
4791,0x301,S,8,00000000000B0002
4803,0x6F2020,E,8,FEFF73022E603000
4815,0x300,S,8,000000000245420C
4828,0x301,S,8,0000000000100002
4847,0x110,S,8,033E00C803001D00
4861,0x120,S,8,027300021C1B2E64
4876,0x130,S,8,0000000002EE0000
4895,0x401,S,8,0000CC01BB240000
4969,0x300,S,8,000000000245420C
4980,0x301,S,8,0000000000020002
4990,0x300,S,8,000000000245420C
5002,0x301,S,8,0000000000070002
5016,0x220201,E,8,000201E803004304
5029,0x220224,E,8,4200000000000000
5042,0x10303,E,8,0300000000000000
5055,0x103C8,E,8,23C1E7C2AC7479C2
5070,0x300,S,8,000000000245420C
5087,0x301,S,8,0000000000070002
5101,0x6F2020,E,8,FEFF73022E603000
5117,0x401,S,8,0000CC01BB240000
5132,0x300,S,8,000000000245420C
5149,0x301,S,8,00000000000C0002
5166,0x110,S,8,033E00C803001D00
5183,0x300,S,8,000000000245420C
5263,0x301,S,8,0000000000020002
5276,0x401,S,8,0000CC01BB240000
5289,0x300,S,8,000000000245420C
5308,0x301,S,8,0000000000070002
5330,0x110,S,8,033E00C803001D00
5345,0x301,S,8,0000000000080002
5360,0x6F2020,E,8,FEFF73022E603000
5376,0x300,S,8,000000000245420C
5393,0x301,S,8,00000000000D0002
5410,0x401,S,8,0000CC01BB240000
5427,0x300,S,8,000000000245420C
5446,0x301,S,8,0000000000120002
5464,0x110,S,8,033E00C803001D00
5483,0x300,S,8,000000000245420C
5503,0x301,S,8,0000000000030002
5522,0x400,S,8,4300000000000000
5603,0x401,S,8,0000CC01BB240000
5620,0x301,S,8,0000000000080002
5636,0x110,S,8,033E00C803001D00
5654,0x300,S,8,000000000245420C
5671,0x301,S,8,0000000000030002
5690,0x300,S,8,000000000245420C
5707,0x110,S,8,033E00C803001D00
5727,0x401,S,8,0000CC01BB240000
5747,0x301,S,8,0000000000040002
5767,0x400,S,8,4300000000000000
5786,0x300,S,8,000000000245420C
5808,0x301,S,8,0000000000090002
5829,0x401,S,8,0000CC01BB240000
5850,0x300,S,8,000000000245420C
5872,0x301,S,8,00000000000E0002
5895,0x6F2020,E,8,FEFF73022E603000
5984,0x300,S,8,000000000245420C
6009,0x301,S,8,0000000000010002
6027,0x401,S,8,0000CC01BB240000
6048,0x301,S,8,0000000000050002
6068,0x300,S,8,000000000245420C
6089,0x103C8,E,8,E685E7C233F079C2
6109,0x301,S,8,0000000000090002
6131,0x6F2020,E,8,FEFF73022E603000
6155,0x401,S,8,0000CC01BB240000
6178,0x301,S,8,00000000000E0002
6202,0x300,S,8,000000000245420C
6223,0x301,S,8,0000000000130002
6248,0x110,S,8,033E00C803001D00
6273,0x300,S,8,000000000245420C
6298,0x400,S,8,4300000000000000
6323,0x300,S,8,000000000245420C
6412,0x301,S,8,0000000000070002
6433,0x401,S,8,0000CC01BB240000
6455,0x301,S,8,00000000000C0002
6478,0x6F2020,E,8,FEFF73022E603000
6501,0x301,S,8,0000000000110002
6530,0x301,S,8,0000000000070002
6554,0x110,S,8,033E00C803001D00
6578,0x300,S,8,000000000245420C
6603,0x300,S,8,000000000245420C
6629,0x301,S,8,0000000000080002
6655,0x6F2020,E,8,FEFF73022E603000
6680,0x300,S,8,000000000245420C
6706,0x301,S,8,00000000000D0002
6732,0x300,S,8,000000000245420C
6760,0x301,S,8,0000000000030002
6787,0x300,S,8,000000000245420C
6876,0x110,S,8,033E00C803001D00
6900,0x300,S,8,000000000245420C
6922,0x401,S,8,0000CC01BB240000
6947,0x300,S,8,000000000245420C
6975,0x6F2020,E,8,FEFF73022E603000
7001,0x300,S,8,000000000245420C
7027,0x301,S,8,0000000000040002
7053,0x220201,E,8,000201E803004304
7081,0x401,S,8,0000CC01BB240000
7109,0x220224,E,8,4200000000000000
7136,0x600,S,8,0000000000000000
7172,0x301,S,8,0000000000030002
7203,0x300,S,8,000000000245420C
7212,0x300,S,8,000000000245420C
7220,0x110,S,8,033E00C803001D00
7230,0x401,S,8,0000CC01BB240000
7300,0x301,S,8,0000000000040002
7306,0x300,S,8,000000000245420C
7313,0x301,S,8,0000000000090002
7319,0x401,S,8,0000CC01BB240000
7328,0x300,S,8,000000000245420C
7337,0x300,S,8,000000000245420C
7344,0x110,S,8,033E00C803001D00
7354,0x301,S,8,0000000000010002
7363,0x401,S,8,0000CC01BB240000
7372,0x300,S,8,000000000245420C
7382,0x301,S,8,0000000000050002
7410,0x300,S,8,000000000245420C
7420,0x110,S,8,033E00C803001D00
7432,0x120,S,8,027300021C1B2E64
7444,0x130,S,8,0000000002EE0000
7456,0x301,S,8,0000000000010002
7531,0x400,S,8,4300000000000000
7538,0x401,S,8,0000CC01BB240000
7547,0x300,S,8,000000000245420C
7557,0x301,S,8,0000000000050002
7568,0x300,S,8,000000000245420C
7577,0x6F2020,E,8,FEFF73022E603000
7588,0x401,S,8,0000CC01BB240000
7600,0x110,S,8,033E00C803001D00
7613,0x301,S,8,0000000000010002
7625,0x300,S,8,000000000245420C
7637,0x301,S,8,0000000000060002
7650,0x401,S,8,0000CC01BB240000
7664,0x110,S,8,033E00C803001D00
7678,0x120,S,8,027300021C1B2E64
7692,0x130,S,8,0000000002EE0000
7706,0x300,S,8,000000000245420C
7782,0x301,S,8,0000000000010002
7793,0x400,S,8,4300000000000000
7803,0x300,S,8,000000000245420C
7815,0x301,S,8,0000000000060002
7829,0x401,S,8,0000CC01BB240000
7842,0x6F2020,E,8,FEFF73022E603000
7855,0x300,S,8,000000000245420C
7868,0x301,S,8,0000000000100002
7885,0x110,S,8,033E00C803001D00
7900,0x120,S,8,027300021C1B2E64
7915,0x130,S,8,0000000002EE0000
7931,0x300,S,8,000000000245420C
7947,0x301,S,8,0000000000020002
7964,0x300,S,8,000000000245420C
7981,0x301,S,8,0000000000070002
7998,0x220201,E,8,000201E803004304
8089,0x400,S,8,4300000000000000
8102,0x110,S,8,033E00C803001D00
8116,0x220201,E,8,0248453430333032
8130,0x10303,E,8,0300000000000000
8146,0x600,S,8,0000000000000000
8163,0x130,S,8,0000000002EE0000
8178,0x300,S,8,000000000245420C
8194,0x301,S,8,0000000000020002
8212,0x401,S,8,0000CC01BB240000
8230,0x300,S,8,000000000245420C
8247,0x301,S,8,0000000000070002
8266,0x110,S,8,033E00C803001D00
8284,0x120,S,8,027300021C1B2E64
8303,0x301,S,8,0000000000030002
8322,0x401,S,8,0000CC01BB240000
8351,0x300,S,8,000000000245420C
8441,0x301,S,8,0000000000080002
8464,0x6F2020,E,8,FEFF73022E603000
8481,0x300,S,8,000000000245420C
8500,0x301,S,8,00000000000D0002
8520,0x401,S,8,0000CC01BB240000
8540,0x400,S,8,4300000000000000
8561,0x301,S,8,0000000000080002
8582,0x110,S,8,033E00C803001D00
8603,0x300,S,8,000000000245420C
8626,0x301,S,8,0000000000030002
8650,0x6F2020,E,8,FEFF73022E603000
8674,0x301,S,8,0000000000080002
8698,0x300,S,8,000000000245420C
8723,0x110,S,8,033E00C803001D00
8750,0x120,S,8,027300021C1B2E64
8776,0x401,S,8,0000CC01BB240000
8861,0x301,S,8,0000000000030002
8879,0x400,S,8,4300000000000000
8901,0x301,S,8,0000000000080002
8921,0x401,S,8,0000CC01BB240000
8943,0x301,S,8,00000000000D0002
8966,0x301,S,8,0000000000040002
8988,0x300,S,8,000000000245420C
9012,0x110,S,8,033E00C803001D00
9037,0x301,S,8,0000000000010002
9067,0x220201,E,8,000201E803004304
9089,0x220201,E,8,0248453430333032
9113,0x103C8,E,8,AFF0E7C2C3FE79C2
9138,0x301,S,8,0000000000090002
9163,0x6F2020,E,8,FEFF73022E603000
9188,0x301,S,8,0000000000010002
9213,0x300,S,8,000000000245420C
9302,0x301,S,8,0000000000050002
9324,0x401,S,8,0000CC01BB240000
9346,0x110,S,8,033E00C803001D00
9368,0x400,S,8,4300000000000000
9391,0x301,S,8,0000000000050002
9414,0x300,S,8,000000000245420C
9438,0x301,S,8,00000000000F0002
9462,0x401,S,8,0000CC01BB240000
9495,0x301,S,8,0000000000010002
9522,0x300,S,8,000000000245420C
9548,0x301,S,8,0000000000060002
9574,0x400,S,8,4300000000000000
9600,0x301,S,8,0000000000010002
9626,0x300,S,8,000000000245420C
9653,0x301,S,8,0000000000050002
9681,0x401,S,8,0000CC01BB240000
9775,0x301,S,8,00000000000A0002
9800,0x110,S,8,033E00C803001D00
9825,0x301,S,8,0000000000010002
9850,0x300,S,8,000000000245420C
9876,0x400,S,8,4300000000000000
9902,0x301,S,8,0000000000040002
9929,0x300,S,8,000000000245420C
9956,0x301,S,8,0000000000090002
9984,0x300,S,8,000000000245420C
10012,0x301,S,8,00000000000E0002
10040,0x300,S,8,000000000245420C
10069,0x220201,E,8,000201E803004304
10079,0x300,S,8,000000000245420C
10088,0x10303,E,8,0300000000000000
10097,0x601,S,8,14010100242B0000
10107,0x6F2020,E,8,FEFF73022E603000
10180,0x301,S,8,0000000000110002
10186,0x300,S,8,000000000245420C
10193,0x301,S,8,0000000000160002
10199,0x110,S,8,033E00C803001D00
10208,0x120,S,8,027300021C1B2E64
10217,0x400,S,8,4300000000000000
10224,0x300,S,8,000000000245420C
10235,0x301,S,8,0000000000080002
10251,0x401,S,8,0000CC01BB240000
10260,0x300,S,8,000000000245420C
10280,0x301,S,8,00000000000D0002
10303,0x6F2020,E,8,FEFF73022E603000
10313,0x300,S,8,000000000245420C
10326,0x110,S,8,033E00C803001D00
10338,0x120,S,8,027300021C1B2E64
10350,0x130,S,8,0000000002EE0000
10425,0x301,S,8,0000000000010002
10433,0x401,S,8,0000CC01BB240000
10443,0x300,S,8,000000000245420C
10453,0x301,S,8,0000000000040002
10464,0x300,S,8,000000000245420C
10475,0x110,S,8,033E00C803001D00
10486,0x400,S,8,4300000000000000
10498,0x401,S,8,0000CC01BB240000
10510,0x300,S,8,000000000245420C
10531,0x301,S,8,0000000000030002
10547,0x300,S,8,000000000245420C
10564,0x301,S,8,0000000000080002
10581,0x6F2020,E,8,FEFF73022E603000
10598,0x401,S,8,0000CC01BB240000
10616,0x300,S,8,000000000245420C
10634,0x110,S,8,033E00C803001D00
10716,0x120,S,8,027300021C1B2E64
10728,0x301,S,8,0000000000010002
10740,0x300,S,8,000000000245420C
10755,0x301,S,8,0000000000040002
10769,0x401,S,8,0000CC01BB240000
10786,0x301,S,8,0000000000040002
10802,0x401,S,8,0000CC01BB240000
10818,0x300,S,8,000000000245420C
10835,0x301,S,8,0000000000090002
10854,0x6F2020,E,8,FEFF73022E603000
10872,0x300,S,8,000000000245420C
10890,0x301,S,8,00000000000E0002
10910,0x401,S,8,0000CC01BB240000
10930,0x300,S,8,000000000245420C
10952,0x110,S,8,033E00C803001D00
10972,0x301,S,8,0000000000010002
11056,0x300,S,8,000000000245420C
11071,0x301,S,8,0000000000050002
11085,0x220201,E,8,000201E803004304
11101,0x400,S,8,4300000000000000
11117,0x220224,E,8,4200000000000000
11133,0x301,S,8,00000000000A0002
11149,0x110,S,8,033E00C803001D00
11167,0x120,S,8,027300021C1B2E64
11184,0x130,S,8,0000000002EE0000
11202,0x301,S,8,0000000000010002
11221,0x401,S,8,0000CC01BB240000
11239,0x300,S,8,000000000245420C
11259,0x301,S,8,0000000000060002
11278,0x400,S,8,4300000000000000
11299,0x300,S,8,000000000245420C
11318,0x301,S,8,00000000000B0002
11407,0x110,S,8,033E00C803001D00
11423,0x301,S,8,0000000000020002
11446,0x6F2020,E,8,FEFF73022E603000
11464,0x300,S,8,000000000245420C
11482,0x301,S,8,0000000000070002
11502,0x301,S,8,0000000000010002
11523,0x400,S,8,4300000000000000
11542,0x401,S,8,0000CC01BB240000
11563,0x301,S,8,0000000000060002
11583,0x110,S,8,033E00C803001D00
11605,0x300,S,8,000000000245420C
11628,0x301,S,8,0000000000010002
11650,0x6F2020,E,8,FEFF73022E603000
11671,0x301,S,8,0000000000060002
11694,0x300,S,8,000000000245420C
11717,0x301,S,8,00000000000B0002
11808,0x110,S,8,033E00C803001D00
11827,0x401,S,8,0000CC01BB240000
11848,0x301,S,8,0000000000020002
11867,0x400,S,8,4300000000000000
11889,0x301,S,8,0000000000070002
11910,0x301,S,8,0000000000110002
11933,0x110,S,8,033E00C803001D00
11954,0x300,S,8,000000000245420C
11978,0x301,S,8,0000000000030002
12002,0x300,S,8,000000000245420C
12026,0x301,S,8,0000000000080002
12057,0x110,S,8,033E00C803001D00
12082,0x220201,E,8,0156345832303358
12107,0x10303,E,8,0300000000000000
12137,0x601,S,8,14010100242D0000
12166,0x301,S,8,0000000000080002
12263,0x300,S,8,000000000245420C
12285,0x300,S,8,000000000245420C
12309,0x301,S,8,0000000000040002
12334,0x401,S,8,0000CC01BB240000
12359,0x301,S,8,0000000000090002
12386,0x301,S,8,0000000000080002
12413,0x6F2020,E,8,FEFF73022E603000
12440,0x301,S,8,00000000000D0002
12469,0x401,S,8,0000CC01BB240000
12537,0x110,S,8,033E00C803001D00
12603,0x300,S,8,000000000245420C
12662,0x301,S,8,0000000000040002
12723,0x400,S,8,4300000000000000
12786,0x110,S,8,033E00C803001D00
12846,0x6F2020,E,8,FEFF73022E603000
12917,0x300,S,8,000000000245420C
13050,0x301,S,8,0000000000050002
13109,0x301,S,8,00000000000A0002
13167,0x6F2020,E,8,FEFF73022E603000
13234,0x401,S,8,0000CC01BB240000
13298,0x301,S,8,0000000000010002
13401,0x300,S,8,000000000245420C
13447,0x301,S,8,0000000000070002
13490,0x301,S,8,0000000000010002
13533,0x401,S,8,0000CC01BB240000
13575,0x6F2020,E,8,FEFF73022E603000
13614,0x300,S,8,000000000245420C
13657,0x401,S,8,0000CC01BB240000
13699,0x300,S,8,000000000245420C
13743,0x6F2020,E,8,FEFF73022E603000
13788,0x301,S,8,00000000000D0002
13836,0x301,S,8,0000000000030002
13942,0x300,S,8,000000000245420C
13978,0x300,S,8,000000000245420C
14019,0x401,S,8,0000CC01BB240000
14061,0x6F2020,E,8,FEFF73022E603000
14112,0x401,S,8,0000CC01BB240000
14162,0x400,S,8,4300000000000000
14208,0x110,S,8,033E00C803001D00
14248,0x301,S,8,00000000000D0002
14292,0x301,S,8,0000000000120002
14338,0x110,S,8,033E00C803001D00
14382,0x301,S,8,0000000000040002
14429,0x300,S,8,000000000245420C
14482,0x401,S,8,0000CC01BB240000
14534,0x6F2020,E,8,FEFF73022E603000
14595,0x401,S,8,0000CC01BB240000
14651,0x300,S,8,000000000245420C
14768,0x301,S,8,0000000000010002
14808,0x300,S,8,000000000245420C
14856,0x6F2020,E,8,FEFF73022E603000
14893,0x300,S,8,000000000245420C
14940,0x401,S,8,0000CC01BB240000
14989,0x301,S,8,00000000000A0002
15040,0x301,S,8,00000000000F0002
15093,0x300,S,8,000000000245420C
15145,0x300,S,8,000000000245420C
15190,0x220201,E,8,000201E803004304
15238,0x601,S,8,1401010024310000
15290,0x401,S,8,0000CC01BB240000
15343,0x110,S,8,033E00C803001D00
15393,0x401,S,8,0000CC01BB240000
15446,0x400,S,8,4300000000000000
15500,0x401,S,8,0000CC01BB240000
15616,0x6F2020,E,8,FEFF73022E603000
15670,0x401,S,8,0000CC01BB240000
15715,0x300,S,8,000000000245420C
15762,0x400,S,8,4300000000000000
15818,0x300,S,8,000000000245420C
15871,0x301,S,8,00000000000C0002
15923,0x301,S,8,0000000000030002
15976,0x300,S,8,000000000245420C
16028,0x110,S,8,033E00C803001D00
16080,0x120,S,8,027300021C1B2E64
16136,0x301,S,8,0000000000040002
16194,0x301,S,8,0000000000010002
16251,0x10303,E,8,0300000000000000
16302,0x301,S,8,0000000000090002
16354,0x301,S,8,00000000000E0002
16411,0x401,S,8,0000CC01BB240000
16518,0x400,S,8,4300000000000000
16563,0x401,S,8,0000CC01BB240000
16622,0x6F2020,E,8,FEFF73022E603000
16678,0x401,S,8,0000CC01BB240000
16725,0x300,S,8,000000000245420C
16775,0x301,S,8,0000000000070002
16826,0x301,S,8,00000000000C0002
16879,0x301,S,8,0000000000020002
16938,0x110,S,8,033E00C803001D00
16993,0x401,S,8,0000CC01BB240000
17047,0x301,S,8,0000000000080002
17097,0x301,S,8,00000000000D0002
17150,0x110,S,8,033E00C803001D00
17195,0x220201,E,8,000201E803004304
17251,0x601,S,8,1401010024330000
17309,0x401,S,8,0000CC01BB240000
17425,0x300,S,8,000000000245420C
17481,0x401,S,8,0000CC01BB240000
17529,0x400,S,8,4300000000000000
17579,0x300,S,8,000000000245420C
17632,0x110,S,8,033E00C803001D00
17679,0x400,S,8,4300000000000000
6222,0x301,S,8,0000000000010002
6279,0x6F2020,E,8,FEFF73022E603000
6339,0x401,S,8,0000CC01BB240000
6396,0x300,S,8,000000000245420C
6451,0x301,S,8,0000000000060002
6507,0x300,S,8,000000000245420C
6562,0x301,S,8,00000000000B0002
6622,0x401,S,8,0000CC01BB240000
6684,0x300,S,8,000000000245420C
6814,0x300,S,8,000000000245420C
6895,0x301,S,8,0000000000110002
6947,0x301,S,8,0000000000030002
7004,0x301,S,8,0000000000080002
7062,0x300,S,8,000000000245420C
7119,0x300,S,8,000000000245420C
7179,0x300,S,8,000000000245420C
7236,0x300,S,8,000000000245420C
7288,0x301,S,8,00000000000D0002
7346,0x110,S,8,033E00C803001D00
8727,0x110,S,8,033E00C803001D00
8795,0x120,S,8,027300021C1B2E64
8862,0x130,S,8,0000000002EE0000
8926,0x301,S,8,0000000000010002
8985,0x300,S,8,000000000245420C
9014,0x301,S,8,0000000000040002
9139,0x401,S,8,0000CC01BB240000
9223,0x6F2020,E,8,FEFF73022E603000
9288,0x301,S,8,0000000000050002
9347,0x401,S,8,0000CC01BB240000
9409,0x301,S,8,0000000000050002
9468,0x301,S,8,00000000000A0002
9527,0x301,S,8,0000000000050002
9583,0x401,S,8,0000CC01BB240000
9640,0x300,S,8,000000000245420C
9697,0x301,S,8,0000000000010002
9759,0x301,S,8,0000000000060002
9822,0x300,S,8,000000000245420C
9888,0x400,S,8,4300000000000000
9958,0x601,S,8,1401010025270000
10022,0x110,S,8,033E00C803001D00
10081,0x301,S,8,0000000000070002
10142,0x301,S,8,0000000000010002
10274,0x401,S,8,0000CC01BB240000
10331,0x300,S,8,000000000245420C
10424,0x301,S,8,0000000000150002
10465,0x400,S,8,4300000000000000
10508,0x300,S,8,000000000245420C
10552,0x301,S,8,0000000000040002
10594,0x400,S,8,4300000000000000
10630,0x301,S,8,0000000000040002
10668,0x110,S,8,033E00C803001D00
10712,0x301,S,8,0000000000040002
10754,0x300,S,8,000000000245420C
10799,0x400,S,8,4300000000000000
10847,0x103C8,E,8,3F08E8C2E6CA79C2
10887,0x301,S,8,0000000000010002
10932,0x301,S,8,0000000000050002
10974,0x300,S,8,000000000245420C
11084,0x401,S,8,0000CC01BB240000
11119,0x400,S,8,4300000000000000
11160,0x401,S,8,0000CC01BB240000
11204,0x300,S,8,000000000245420C
11251,0x301,S,8,0000000000050002
11292,0x400,S,8,4300000000000000
11333,0x301,S,8,00000000000A0002
11374,0x301,S,8,00000000000F0002
11412,0x300,S,8,000000000245420C
11454,0x300,S,8,000000000245420C
11497,0x401,S,8,0000CC01BB240000
11542,0x301,S,8,0000000000060002
11588,0x401,S,8,0000CC01BB240000
11638,0x301,S,8,00000000000B0002
11685,0x300,S,8,000000000245420C
11729,0x401,S,8,0000CC01BB240000
11835,0x300,S,8,000000000245420C
11873,0x400,S,8,4300000000000000
11915,0x110,S,8,033E00C803001D00
11956,0x401,S,8,0000CC01BB240000
11999,0x301,S,8,0000000000070002
12037,0x400,S,8,4300000000000000
12081,0x301,S,8,00000000000C0002
12127,0x301,S,8,0000000000030002
12178,0x301,S,8,0000000000080002
12229,0x300,S,8,000000000245420C
12280,0x300,S,8,000000000245420C
12330,0x400,S,8,4300000000000000
12379,0x300,S,8,000000000245420C
12423,0x110,S,8,033E00C803001D00
12471,0x300,S,8,000000000245420C
12518,0x110,S,8,033E00C803001D00
12628,0x400,S,8,4300000000000000
12665,0x401,S,8,0000CC01BB240000
12705,0x110,S,8,033E00C803001D00
12745,0x301,S,8,0000000000040002
12787,0x301,S,8,0000000000090002
12833,0x103C8,E,8,86BCE7C2082E7AC2
12876,0x301,S,8,0000000000090002
12922,0x300,S,8,000000000245420C
12976,0x300,S,8,000000000245420C
13026,0x401,S,8,0000CC01BB240000
13081,0x400,S,8,4300000000000000
13138,0x301,S,8,0000000000040002
13185,0x301,S,8,0000000000090002
13237,0x301,S,8,0000000000010002
13298,0x301,S,8,0000000000050002
13343,0x400,S,8,4300000000000000
13453,0x110,S,8,033E00C803001D00
13497,0x401,S,8,0000CC01BB240000
13540,0x300,S,8,000000000245420C
13585,0x401,S,8,0000CC01BB240000
13631,0x400,S,8,4300000000000000
13676,0x300,S,8,000000000245420C
13729,0x401,S,8,0000CC01BB240000
13781,0x300,S,8,000000000245420C
13841,0x400,S,8,4300000000000000
13901,0x10303,E,8,0300000000000000
13959,0x301,S,8,0000000000100002
14007,0x300,S,8,000000000245420C
14058,0x401,S,8,0000CC01BB240000
14120,0x400,S,8,4300000000000000
14170,0x300,S,8,000000000245420C
14218,0x301,S,8,0000000000020002
14328,0x300,S,8,000000000245420C
14374,0x300,S,8,000000000245420C
14421,0x301,S,8,0000000000110002
14467,0x301,S,8,0000000000030002
14517,0x301,S,8,0000000000080002
14571,0x400,S,8,4300000000000000
14626,0x301,S,8,00000000000D0002
14682,0x301,S,8,0000000000030002
14742,0x301,S,8,0000000000080002
14801,0x301,S,8,0000000000030002
14851,0x301,S,8,0000000000080002
14904,0x10303,E,8,0300000000000000
14966,0x401,S,8,0000CC01BB240000
15020,0x300,S,8,000000000245420C
15071,0x300,S,8,000000000245420C
15124,0x300,S,8,000000000245420C
15243,0x300,S,8,000000000245420C
15298,0x301,S,8,0000000000040002
15347,0x301,S,8,0000000000090002
15394,0x301,S,8,0000000000010002
15450,0x301,S,8,0000000000060002
15509,0x300,S,8,000000000245420C
15569,0x300,S,8,000000000245420C
15630,0x300,S,8,000000000245420C
15693,0x401,S,8,0000CC01BB240000
15760,0x300,S,8,000000000245420C
15818,0x301,S,8,0000000000050002
15889,0x301,S,8,00000000000A0002
15947,0x220201,E,8,0248453430333032
16005,0x401,S,8,0000CC01BB240000
16060,0x300,S,8,000000000245420C
16119,0x301,S,8,0000000000060002
16236,0x110,S,8,033E00C803001D00
16288,0x300,S,8,000000000245420C
16342,0x300,S,8,000000000245420C
16401,0x301,S,8,0000000000070002
